https://adaptdemo.sites.stanford.edu,2
https://approaching.sites.stanford.edu,4
https://bensonlabd9.sites.stanford.edu,15
https://advising.sites.stanford.edu,45
https://amptesting.sites.stanford.edu,13
https://cestad8.sites.stanford.edu,0
https://compgeo2.sites.stanford.edu,5
https://barnyard.sites.stanford.edu,528
https://battiato2.sites.stanford.edu,12
https://cfr20200323.sites.stanford.edu,1
https://chemhd8.sites.stanford.edu,166
https://biopolis.sites.stanford.edu,30
